"","acceptedScientificName","lat","lon"
"53870","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.834017,-0.55465
"53871","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.834,-0.557933
"53872","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.834683,-0.562317
"53874","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.834117,-0.558133
"53876","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.834983,-0.572233
"53877","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.8451,-0.633183
"53878","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.795283,0.20455
"53879","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.796567,0.20375
"53880","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.7277,0.162683
"53881","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.73465,0.183317
"53882","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",12.10725,0.2025
"53883","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",12.10185,0.208517
"53884","Senegalia pennata (L.) Maslin",12.1107,0.213633
"53885","Senegalia pennata (L.) Maslin",12.150017,0.155183
"53887","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",12.153067,0.15075
"53888","Senegalia pennata (L.) Maslin",12.147483,0.160567
"53889","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.814017,0.2063
"53890","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.814517,0.205617
"53891","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.815083,0.205167
"53892","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.9263,0.4075
"53895","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.850717,0.262217
"53896","Senegalia pennata (L.) Maslin",12.020483,0.3024
"53897","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.85715,0.413117
"53898","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.875233,-0.62565
"53899","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.877133,-0.63315
"53900","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.882967,-0.62695
"53901","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.886067,-0.658917
"53902","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.88805,-0.661133
"53903","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",14.882067,-0.656383
"53906","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",11.922533,0.412717
"53907","Senegalia polyacantha (Willd.) Seigler & Ebinger",12.1037,0.211833
"53910","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",12.161017,0.14935
"53912","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.884333,0.395067
"53913","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.887483,0.392533
"53914","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",11.92585,0.42315
"53915","Senegalia pennata (L.) Maslin",11.926183,0.420917
"53917","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.86985,0.37996
"53919","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",12.19099,0.98493
"53920","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.64017,0.52118
"53925","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.26002,0.68174
"53926","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.63931,0.52668
"53942","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.96454,0.39063
"53943","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.55444,0.53098
"53948","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.87341,0.37442
"53949","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.87255,0.37902
"53950","Senegalia pennata (L.) Maslin",12.0667,0.35
"53951","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.9367,0.3983
"53988","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",11.66764,-4.46152
"53989","Senegalia pennata (L.) Maslin",12.51665,-3.252883
"53990","Senegalia pennata (L.) Maslin",12.50488,-3.55384
"53995","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.86715,0.3809
"53996","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.64286,0.51932
"53997","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.63836,0.52119
"53998","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",11.6402,0.52484
"54008","Senegalia Raf.",-8.555353,-37.397336
"54010","Senegalia Raf.",-8.449588,-37.299343
"54012","Senegalia bahiensis (Benth.) Seigler & Ebinger",-8.531343,-37.196837
"54072","Senegalia bahiensis (Benth.) Seigler & Ebinger",-8.535398,-37.230109
"54092","Senegalia piauhiensis (Benth.) Seigler & Ebinger",-8.516704,-37.224777
"54122","Senegalia Raf.",-8.427781,-37.304636
"54127","Senegalia bahiensis (Benth.) Seigler & Ebinger",-8.413305,-37.317409
"54261","Senegalia bahiensis (Benth.) Seigler & Ebinger",-8.465799,-37.325939
"54430","Senegalia piauhiensis (Benth.) Seigler & Ebinger",-8.558099,-37.232884
"54482","Senegalia piauhiensis (Benth.) Seigler & Ebinger",-8.507242,-37.355059
"54487","Senegalia polyphylla Britton & Rose ex Britton & Killip",8.67155,-75.93357
"54492","Senegalia bahiensis (Benth.) Seigler & Ebinger",-12.17917,-39.77
"54584","Senegalia magnibracteosa (Burkart) Seigler & Ebinger",-29.4,-50.5
"54585","Senegalia bonariensis (Gillies) Seigler & Ebinger",-27.84,-58.68
"54586","Senegalia bonariensis (Gillies) Seigler & Ebinger",-28.78,-58.32
"54587","Senegalia bonariensis (Gillies) Seigler & Ebinger",-28.21,-56.23
"54589","Senegalia bonariensis (Gillies) Seigler & Ebinger",-27.33,-58.5
"54590","Senegalia bonariensis (Gillies) Seigler & Ebinger",-30.22,-57.86
"54591","Senegalia bonariensis (Gillies) Seigler & Ebinger",-27.99,-58.18
"54592","Senegalia bonariensis (Gillies) Seigler & Ebinger",-28.36,-58.03
"54593","Senegalia bonariensis (Gillies) Seigler & Ebinger",-28.19,-58.58
"54594","Senegalia bonariensis (Gillies) Seigler & Ebinger",-27.5,-58.77
"54595","Senegalia bonariensis (Gillies) Seigler & Ebinger",-28.73,-58.68
"54597","Senegalia bonariensis (Gillies) Seigler & Ebinger",-29.99,-58.82
"54598","Senegalia bonariensis (Gillies) Seigler & Ebinger",-29.98,-59.28
"54599","Senegalia bonariensis (Gillies) Seigler & Ebinger",-28.96,-58.93
"54600","Senegalia praecox (Griseb.) Seigler & Ebinger",-27.56,-58.29
"54601","Senegalia bonariensis (Gillies) Seigler & Ebinger",-29.64,-58.37
"54604","Senegalia bonariensis (Gillies) Seigler & Ebinger",-29.04,-57.87
"54606","Senegalia bonariensis (Gillies) Seigler & Ebinger",-27.31,-58.07
"54610","Senegalia praecox (Griseb.) Seigler & Ebinger",-27.34,-59.28
"54611","Senegalia bonariensis (Gillies) Seigler & Ebinger",-27.72,-56.73
"54612","Senegalia gaumeri Britton & Rose",20.186389,-89.645
"54616","Senegalia gaumeri Britton & Rose",21.286667,-89.178889
"54617","Senegalia polyphylla Britton & Rose ex Britton & Killip",18.413889,-88.536111
"54710","Senegalia phillippei Seigler & Ebinger, 2015",5.51,-53.96
"54713","Senegalia polyphylla Britton & Rose ex Britton & Killip",5.326749,-72.546967
"54732","Senegalia loretensis (J.F.Macbr.) Seigler & Ebinger",-7.97,-62
"54815","Senegalia caesia (L.) Maslin, Seigler & Ebinger",7.27,80.72
"54864","Senegalia rostrata (Humb. & Bonpl. ex Willd.) Seigler & Ebinger",2.5,-60.92
"54956","Senegalia multipinnata (Ducke) Seigler & Ebinger",4.62423,-74.0633
"54957","Senegalia riparia Britton & Rose",5.546921,-74.644124
"54958","Senegalia polyphylla Britton & Rose ex Britton & Killip",3.441674,-76.628478
"54959","Senegalia Raf.",5.66989,-76.63378
"54969","Senegalia polyphylla Britton & Rose ex Britton & Killip",-10,-55
"54978","Senegalia gaumeri Britton & Rose",21.18833,-89.56056
"54979","Senegalia gaumeri Britton & Rose",20.8125,-89.25139
"54982","Senegalia gilliesii (Steud.) Seigler & Ebinger",-32.96294,-68.87794
"54983","Senegalia gilliesii (Steud.) Seigler & Ebinger",-32.85622,-68.85161
"54984","Senegalia gilliesii (Steud.) Seigler & Ebinger",-28.99581,-67.49122
"54985","Senegalia gilliesii (Steud.) Seigler & Ebinger",-29.95836,-67.13719
"54986","Senegalia bonariensis (Gillies) Seigler & Ebinger",-29.035,-57.865278
"54987","Senegalia gilliesii (Steud.) Seigler & Ebinger",-32.883889,-68.898889
"55098","Senegalia caesia (L.) Maslin, Seigler & Ebinger",12.91476,74.85558
"55407","Senegalia gilliesii (Steud.) Seigler & Ebinger",-27.94,-63.41
"55409","Senegalia gaumeri Britton & Rose",20.78031,-88.92563
"55412","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-24.038889,30.283056
"55424","Senegalia polyacantha subsp. campylacantha (Hochst. ex A.Rich.) Kyal. & Boatwr.",-16.8375,36.985556
"55541","Senegalia lujae (De Wild.) Kyal. & Boatwr.",-6.266667,23.25
"56503","Senegalia nitidifolia (Speg.) Seigler & Ebinger",-30,-54
"56573","Senegalia brevispica subsp. dregeana (Benth.) Kyal. & Boatwr.",-31.051667,30.226667
"56701","Senegalia riparia Britton & Rose",23.191667,-106.225
"56703","Senegalia greggii Britton & Rose",27.908333,-101.425
"56710","Senegalia subangulata Britton & Rose",18.4792789078239,-97.4189489175931
"56711","Senegalia micrantha Britton & Rose",23.0021227338322,-99.708463430912
"56715","Senegalia pennata (L.) Maslin",21.3621993442021,-98.2248108029448
"56718","Senegalia gaumeri Britton & Rose",21.201667,-88.792778
"56719","Senegalia gaumeri Britton & Rose",19.694444,-88.377222
"56721","Senegalia tenuifolia (L.) Britton & Rose",15.425,-92.608333
"56722","Senegalia macilenta (Rose) Britton & Rose",19.040556,-99.348333
"56723","Senegalia gaumeri Britton & Rose",20.975,-89.675
"56724","Senegalia polyphylla Britton & Rose ex Britton & Killip",18.4162265799571,-88.5383711991384
"56726","Senegalia gaumeri Britton & Rose",21.158056,-89.89
"56728","Senegalia gaumeri Britton & Rose",18.277222,-89.827778
"56735","Senegalia occidentalis Britton & Rose",26.77562,-109.30647
"56736","Senegalia berlandieri Britton & Rose",23.575,-99.875
"56737","Senegalia berlandieri Britton & Rose",23.541667,-99.925
"56738","Senegalia berlandieri Britton & Rose",24.075,-99.158333
"56739","Senegalia berlandieri Britton & Rose",27.591667,-99.741667
"56740","Senegalia macilenta (Rose) Britton & Rose",19.216667,-103.7
"56742","Senegalia gaumeri Britton & Rose",19.9,-88.766667
"56746","Senegalia riparia Britton & Rose",21,-89.65
"56770","Senegalia hirsuta (Schltdl.) Pittier",19.385278,-96.97
"56785","Senegalia berlandieri Britton & Rose",29.327703,-100.925547
"56789","Senegalia wrightii (Benth.) Britton & Rose",29.209684,-99.786168
"56821","Senegalia roemeriana Britton & Rose",30.486779,-99.748696
"56944","Senegalia polyphylla Britton & Rose ex Britton & Killip",-22.3541428251305,-47.380454136536
"56964","Senegalia polyphylla Britton & Rose ex Britton & Killip",-15.612755,-56.043867
"56993","Senegalia polyphylla Britton & Rose ex Britton & Killip",-7.61785369737605,-72.8975579938197
"57020","Senegalia loretensis (J.F.Macbr.) Seigler & Ebinger",2.4,-64.4
"57038","Senegalia loretensis (J.F.Macbr.) Seigler & Ebinger",-10.32,-67.57
"57062","Senegalia polyphylla Britton & Rose ex Britton & Killip",2.372778,-72.638889
"57063","Senegalia polyphylla Britton & Rose ex Britton & Killip",2.36306,-72.82222
"57064","Senegalia polyphylla Britton & Rose ex Britton & Killip",2.58,-72.8
"57066","Senegalia polyphylla Britton & Rose ex Britton & Killip",5.62194,-70.29
"57069","Senegalia polyphylla Britton & Rose ex Britton & Killip",2.37606,-72.64217
"57123","Senegalia polyphylla Britton & Rose ex Britton & Killip",-14.578056,-68.776944
"57125","Senegalia gilliesii (Steud.) Seigler & Ebinger",-25.2069,-65.4617
"57127","Senegalia polyphylla Britton & Rose ex Britton & Killip",-14.4725,-68.535
"57129","Senegalia fiebrigii (Hassl.) Seigler & Ebinger",-14.6475,-67.7944
"57131","Senegalia polyphylla Britton & Rose ex Britton & Killip",-14.468333,-68.538611
"57132","Senegalia martiusiana (Steud.) Seigler & Ebinger",-14.614444,-67.652778
"57135","Senegalia tenuifolia var. tenuifolia",-14.466389,-68.540278
"57139","Senegalia asak (Forssk.) Kyal. & Boatwr.",14.516667,48.75
"57140","Senegalia mahrana (Thulin & Al-Gifri) Ragup., Seigler, Ebinger & Maslin",15.639306,52.17325
"57149","Senegalia pentagona (Schumach.) Kyal. & Boatwr.",1.95,10.3833
"57179","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-19.774821,23.254392
"57180","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-19.833988,23.086432
"57200","Senegalia gaumeri Britton & Rose",20.9305,-89.017
"57201","Senegalia acapulcensis E.J.Palmer",16.8695,-99.9016
"57217","Senegalia polyphylla Britton & Rose ex Britton & Killip",-20.776944,-49.354444
"57224","Senegalia polyphylla Britton & Rose ex Britton & Killip",-20.81,-49.380556
"57236","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-19.65998,23.18617
"57247","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-19.55628,23.57027
"57251","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-19.62861,23.63554
"57265","Senegalia mellifera (Vahl) Seigler & Ebinger",-20.05705,23.20097
"57269","Senegalia mellifera (Vahl) Seigler & Ebinger",-20.15211,23.12229
"57272","Senegalia mellifera (Vahl) Seigler & Ebinger",-19.92934,23.16603
"57273","Senegalia mellifera (Vahl) Seigler & Ebinger",-20.20337,23.08312
"57274","Senegalia mellifera (Vahl) Seigler & Ebinger",-20.15518,23.13159
"57275","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-19.80135,23.56954
"57277","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-19.83781,23.5833
"57279","Senegalia mellifera (Vahl) Seigler & Ebinger",-19.8303,23.5713
"57286","Senegalia megaladena (Desv.) Maslin, Seigler & Ebinger",22.8,100.9833
"57288","Senegalia rugata Britton & Rose",23.37,103.4003
"57314","Senegalia persiciflora (Pax) Kyal. & Boatwr.",7.1167,38.483299
"57315","Senegalia polyacantha (Willd.) Seigler & Ebinger",6.2667,37.599998
"57316","Senegalia polyacantha (Willd.) Seigler & Ebinger",6.0833,37.599998
"57317","Senegalia polyacantha (Willd.) Seigler & Ebinger",8.1833,37.583302
"57319","Senegalia picachensis Britton & Rose",14.9833,-89.066704
"57321","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",14.0833,-1.5833
"57322","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",16.8333,2.0833
"57323","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",16.6667,2.0833
"57324","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",16.5833,1.25
"57325","Senegalia senegal Britton",16.5833,-3.5833
"57327","Senegalia brevispica (Harms) Seigler & Ebinger",-5.27,38.16
"57328","Senegalia brevispica (Harms) Seigler & Ebinger",-2.16,35.51
"57329","Senegalia brevispica (Harms) Seigler & Ebinger",-3.5,33.23
"57330","Senegalia brevispica (Harms) Seigler & Ebinger",-2.42,31.2
"57331","Senegalia brevispica (Harms) Seigler & Ebinger",-3.23,37.22
"57332","Senegalia brevispica (Harms) Seigler & Ebinger",-3.11,35.48
"57333","Senegalia brevispica (Harms) Seigler & Ebinger",-10.15,38.43
"57334","Senegalia brevispica (Harms) Seigler & Ebinger",-3.3,35.45
"57335","Senegalia brevispica (Harms) Seigler & Ebinger",-6.48,38.54
"57336","Senegalia brevispica (Harms) Seigler & Ebinger",-6.46,38.55
"57337","Senegalia brevispica (Harms) Seigler & Ebinger",-3.44,37.35
"57338","Senegalia brevispica (Harms) Seigler & Ebinger",-6.49,38.26
"57340","Senegalia brevispica (Harms) Seigler & Ebinger",-4.46,38.21
"57341","Senegalia brevispica (Harms) Seigler & Ebinger",-4,36.3
"57342","Senegalia brevispica (Harms) Seigler & Ebinger",-2.43,33.01
"57343","Senegalia brevispica (Harms) Seigler & Ebinger",-3.49,36.05
"57344","Senegalia brevispica (Harms) Seigler & Ebinger",-5.3,38.01
"57345","Senegalia brevispica (Harms) Seigler & Ebinger",-6.55,37.52
"57346","Senegalia brevispica (Harms) Seigler & Ebinger",-7.4,36.12
"57347","Senegalia brevispica (Harms) Seigler & Ebinger",-6.49,37.54
"57349","Senegalia brevispica (Harms) Seigler & Ebinger",-5.35,36.02
"57350","Senegalia brevispica (Harms) Seigler & Ebinger",-4.47,38.29
"57351","Senegalia brevispica (Harms) Seigler & Ebinger",-2.03,35.37
"57352","Senegalia brevispica (Harms) Seigler & Ebinger",-2.07,31.16
"57353","Senegalia brevispica (Harms) Seigler & Ebinger",-3.18,35.36
"57354","Senegalia brevispica (Harms) Seigler & Ebinger",-3.47,37.37
"57355","Senegalia brevispica (Harms) Seigler & Ebinger",-7.14,37.13
"57356","Senegalia brevispica (Harms) Seigler & Ebinger",-4.04,37.44
"57357","Senegalia brevispica (Harms) Seigler & Ebinger",-2.24,36.24
"57358","Senegalia brevispica (Harms) Seigler & Ebinger",-2.41,36.42
"57359","Senegalia brevispica (Harms) Seigler & Ebinger",-3.21,36.5
"57360","Senegalia brevispica (Harms) Seigler & Ebinger",-3.35,33
"57362","Senegalia brevispica (Harms) Seigler & Ebinger",-2.27,32.54
"57363","Senegalia brevispica (Harms) Seigler & Ebinger",-2.43,32.59
"57365","Senegalia brevispica (Harms) Seigler & Ebinger",-4.05,37.09
"57366","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",-3.16,35.26
"57367","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",-6.29,37.5
"57368","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",-4.12,36.56
"57369","Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger",-4.13,36.56
"57370","Senegalia montigena (Brenan & Exell) Kyal. & Boatwr.",-6.17,36.3
"57371","Senegalia montigena (Brenan & Exell) Kyal. & Boatwr.",-6.05,37.27
"57372","Senegalia montigena (Brenan & Exell) Kyal. & Boatwr.",-5.06,38.37
"57373","Senegalia montigena (Brenan & Exell) Kyal. & Boatwr.",-4.54,38.32
"57375","Senegalia montigena (Brenan & Exell) Kyal. & Boatwr.",-6.55,37.4
"57376","Senegalia montigena (Brenan & Exell) Kyal. & Boatwr.",-4.48,38.18
"57377","Senegalia montigena (Brenan & Exell) Kyal. & Boatwr.",-6.03,37.28
"57379","Senegalia polyacantha (Willd.) Seigler & Ebinger",-10.23,38.46
"57380","Senegalia polyacantha (Willd.) Seigler & Ebinger",-8.37,34.25
"57381","Senegalia polyacantha (Willd.) Seigler & Ebinger",-5.09,38.28
"57384","Senegalia polyacantha (Willd.) Seigler & Ebinger",-8.27,33.12
"57385","Senegalia polyacantha (Willd.) Seigler & Ebinger",-6.2,37.1
"57386","Senegalia polyacantha (Willd.) Seigler & Ebinger",-4.2,31.18
"57387","Senegalia polyacantha (Willd.) Seigler & Ebinger",-8.04,31.56
"57388","Senegalia polyacantha (Willd.) Seigler & Ebinger",-5.12,34.19
"57389","Senegalia polyacantha (Willd.) Seigler & Ebinger",-2.5,32.12
"57390","Senegalia polyacantha (Willd.) Seigler & Ebinger",-7.57,36.52
"57391","Senegalia polyacantha (Willd.) Seigler & Ebinger",-7.46,35.42
"57392","Senegalia polyacantha (Willd.) Seigler & Ebinger",-1.3,33.48
"57393","Senegalia polyacantha (Willd.) Seigler & Ebinger",-5.08,38.33
"57395","Senegalia polyacantha (Willd.) Seigler & Ebinger",-3.22,36.42
"57396","Senegalia polyacantha (Willd.) Seigler & Ebinger",-2.25,31.3
"57397","Senegalia polyacantha (Willd.) Seigler & Ebinger",-1.13,31.24
"57398","Senegalia polyacantha (Willd.) Seigler & Ebinger",-4.28,38.22
"57399","Senegalia polyacantha (Willd.) Seigler & Ebinger",-2.1,34.09
"57400","Senegalia polyacantha (Willd.) Seigler & Ebinger",-3.43,36.06
"57401","Senegalia polyacantha (Willd.) Seigler & Ebinger",-2.2,34.5
"57402","Senegalia polyacantha (Willd.) Seigler & Ebinger",-7.02,37.33
"57404","Senegalia polyacantha (Willd.) Seigler & Ebinger",-5.24,38.03
"57405","Senegalia polyacantha (Willd.) Seigler & Ebinger",-4.49,38.46
"57406","Senegalia polyacantha (Willd.) Seigler & Ebinger",-5.04,38.22
"57407","Senegalia polyacantha (Willd.) Seigler & Ebinger",-6.21,36.29
"57408","Senegalia polyacantha (Willd.) Seigler & Ebinger",-5.54,29.59
"57409","Senegalia polyacantha (Willd.) Seigler & Ebinger",-10.18,39.08
"57410","Senegalia polyacantha (Willd.) Seigler & Ebinger",-6.28,36.35
"57411","Senegalia polyacantha (Willd.) Seigler & Ebinger",-3.44,35.55
